ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
360417,1,1,0,0,0,0,0,0,0,0,0,0
360418,1,1,0,0,0,0,0,0,0,0,0,0
360419,1,1,16,16,16,16,16,16,16,16,16,16
360420,1,1,0,0,0,0,0,0,0,0,0,0
360420,2,1,0,0,28,0,13,0,8,10,0,0
360421,1,1,0,0,0,0,0,0,0,0,0,0
360422,1,1,0,0,0,0,0,0,0,0,0,0
360423,1,1,9,21,0,0,27,0,0,0,0,0
360423,2,1,0,0,0,0,0,0,3,0,0,0
360424,0,1,6,6,6,6,6,6,6,6,6,6
360424,1,1,7,7,7,7,7,7,7,7,7,7
360425,1,1,0,17,0,0,0,23,0,0,0,0
360426,0,1,0,0,0,0,0,0,0,0,0,0
360426,0,2,0,0,0,0,0,0,0,0,0,0
360426,1,1,0,0,0,0,0,0,0,0,0,0
360427,0,1,0,0,0,0,0,0,0,0,0,0
360427,1,1,0,0,0,0,0,0,0,0,0,0
360428,1,1,0,0,10,0,0,31,0,18,0,9
360429,1,1,0,0,0,0,0,0,0,0,0,0
360429,2,1,0,0,0,0,0,0,6,0,0,0
360430,1,1,26,0,29,33,16,16,27,17,6,20
360430,2,1,1,1,1,1,1,1,1,1,1,1
360431,1,1,19,19,19,19,19,19,19,19,19,19
360431,2,1,13,0,0,0,27,19,0,0,0,0
360432,1,1,0,0,38,0,33,0,0,0,31,0
360433,1,1,0,0,0,21,0,29,2,17,0,0
360434,1,1,0,0,0,0,0,0,9,0,21,0
360435,1,1,15,9,28,13,13,11,15,7,15,18
360436,1,1,0,0,0,0,0,0,0,0,0,0
360437,1,1,12,0,0,14,0,8,0,0,5,0
360437,2,1,0,0,0,0,0,0,0,0,0,27
360438,1,1,0,0,0,0,0,0,0,0,0,0
360439,1,1,0,0,0,0,0,0,0,0,0,0
360439,2,1,0,0,0,0,0,0,0,0,0,0
360440,1,1,0,6,24,0,11,26,0,0,5,21
360441,1,1,0,14,0,0,0,0,0,0,0,0
360441,2,1,0,0,0,0,0,0,0,0,0,0
360442,1,1,0,0,0,0,0,0,0,0,0,0
360443,1,1,0,15,0,0,0,10,0,0,0,0
360444,1,1,0,0,0,0,0,0,0,0,0,0
360445,1,1,0,0,0,0,0,0,0,0,0,0
360446,1,1,0,0,0,0,0,0,0,0,0,0
360447,0,1,0,0,0,0,0,0,0,0,0,0
360447,1,1,24,0,0,6,0,0,0,0,0,0
360448,1,1,0,0,0,0,0,0,0,0,0,0
360448,2,1,13,13,13,13,13,13,13,13,13,13
360449,0,1,20,20,20,20,20,20,20,20,20,20
360449,1,1,26,24,25,15,5,16,12,6,0,8
360450,1,1,0,0,0,0,0,0,0,0,0,0
360451,1,1,16,16,16,16,16,16,16,16,16,16
360452,0,1,0,0,0,0,0,0,0,0,0,0
360452,1,1,0,10,0,0,0,8,0,0,0,0
360453,1,1,8,8,8,8,8,8,8,8,8,8
360453,2,1,1,1,1,1,1,1,1,1,1,1
360454,1,1,0,0,0,0,0,0,0,0,0,0
360455,1,1,0,0,0,0,0,0,0,0,0,0
360455,2,1,0,0,0,0,0,0,3,0,0,0
360456,1,1,16,16,16,16,16,16,16,16,16,16
360457,1,1,7,7,7,7,7,7,7,7,7,7
360458,1,1,5,16,4,29,7,19,26,17,22,26
360458,2,1,0,0,0,0,0,0,0,0,0,0
360459,1,1,20,20,20,20,20,20,20,20,20,20
360460,1,1,0,0,0,0,0,0,0,0,0,16
360460,2,1,0,0,0,0,0,0,0,9,0,0
360461,1,1,12,0,0,0,0,0,0,0,13,0
360461,2,1,0,0,0,0,0,0,0,0,0,0
360462,1,1,0,0,0,0,0,0,0,0,0,0
360462,2,1,0,0,0,0,0,0,0,0,0,0
360463,0,1,21,21,21,21,21,21,21,21,21,21
360463,1,1,0,16,0,8,7,0,17,0,15,18
360464,1,1,0,0,0,0,0,0,0,0,0,0
360464,2,1,0,0,0,0,0,0,0,0,0,0
360465,1,1,16,9,24,25,0,9,12,8,19,0
360466,1,1,0,0,0,0,0,0,0,0,0,0
360466,2,1,0,0,0,0,0,0,0,0,0,0
360467,0,1,0,0,0,0,0,0,0,0,0,0
360467,1,1,0,15,0,0,0,14,0,0,0,0
360468,1,1,0,0,0,0,0,0,0,0,0,0
360469,1,1,2,2,2,2,2,2,2,2,2,2
360470,1,1,24,24,24,24,24,24,24,24,24,24
360471,1,1,0,0,0,0,0,0,0,0,0,0
360471,2,1,0,0,0,0,0,0,0,0,0,0
360472,1,1,4,0,9,0,0,0,0,10,15,0
360472,2,1,0,0,0,0,0,0,0,0,0,0
360473,0,1,31,31,31,31,31,31,31,31,31,31
360473,1,1,0,0,0,0,28,0,41,26,23,0
360474,1,1,0,0,0,0,0,0,0,0,0,0
360474,2,1,14,14,14,14,14,14,14,14,14,14
360475,0,1,0,0,0,0,0,0,0,0,0,0
360475,1,1,0,16,0,0,0,0,0,18,0,0
360476,1,1,0,13,6,23,0,0,20,17,31,9
360476,2,1,0,0,0,0,0,0,0,0,0,0
360476,3,1,0,0,0,0,0,0,0,0,0,0
360477,1,1,0,0,0,0,0,0,0,0,0,0
360478,1,1,22,0,0,18,9,8,30,0,26,0
360479,0,1,12,12,12,12,12,12,12,12,12,12
360479,1,1,0,35,21,0,18,12,0,0,0,0
360480,1,1,0,0,34,7,8,0,0,19,0,7
360481,1,1,0,0,0,12,3,0,17,0,10,0
360481,2,1,0,0,43,0,0,0,15,0,0,10
360482,1,1,0,0,0,0,0,0,0,0,0,0
360483,1,1,1,1,1,1,1,1,1,1,1,1
360483,2,1,0,0,0,0,0,0,0,0,0,0
360484,1,1,6,6,6,6,6,6,6,6,6,6
360485,0,1,0,16,0,11,0,0,0,0,0,0
360485,1,1,15,0,0,0,0,0,19,0,0,0
360486,1,1,21,12,18,8,28,18,14,10,21,15
360487,0,1,0,0,0,0,0,18,0,0,0,0
360487,1,1,0,0,0,0,0,0,0,0,0,0
360487,2,1,0,0,0,0,0,0,0,0,0,0
360488,1,1,16,0,0,0,0,0,0,0,0,0
360489,1,1,0,0,15,25,0,0,0,0,0,0
360489,2,1,0,0,0,0,0,0,0,0,0,0
360490,1,1,21,21,21,21,21,21,21,21,21,21
360491,1,1,18,18,18,18,18,18,18,18,18,18
360492,1,1,12,12,12,12,12,12,12,12,12,12
360493,1,1,0,0,0,0,0,0,0,0,0,0
360494,1,1,0,0,0,0,0,0,0,0,0,0
360495,1,1,0,0,0,0,0,0,0,0,0,0
360495,2,1,0,0,0,0,0,0,0,0,0,0
360496,1,1,0,0,0,0,0,0,22,0,0,0
360496,2,1,18,0,0,0,0,0,11,0,0,0
360497,1,1,0,0,0,0,0,0,0,0,0,0
360498,1,1,25,25,25,25,25,25,25,25,25,25
360499,1,1,22,0,0,21,29,0,27,0,7,0
360500,1,1,0,0,0,0,0,0,0,0,0,0
360500,2,1,0,0,0,0,0,4,0,0,3,0
360501,1,1,21,27,14,12,21,14,23,5,20,17
360501,2,1,23,0,0,0,0,23,0,0,17,16
360502,0,1,31,31,31,31,31,31,31,31,31,31
360502,1,1,0,0,0,7,0,0,0,0,11,10
360502,2,1,27,0,12,12,14,0,0,0,0,0
360503,0,1,0,0,0,0,0,0,0,0,0,0
360503,1,1,0,13,0,0,0,0,0,0,17,0
360504,1,1,0,0,0,0,0,0,0,0,0,0
360505,1,1,26,26,26,26,26,26,26,26,26,26
360506,1,1,0,20,0,0,27,0,0,0,0,0
360507,0,1,0,29,0,0,0,0,5,0,0,6
360507,0,2,0,0,0,0,15,0,0,0,0,0
360507,1,1,0,0,0,0,0,0,0,0,0,0
360507,2,1,0,0,0,0,0,0,4,0,0,0
360508,1,1,0,0,0,0,0,0,0,0,0,0
360509,1,1,0,0,0,0,0,0,0,0,0,0
360509,2,1,0,0,0,0,0,0,0,0,0,0
360510,1,1,0,0,0,0,0,0,0,0,0,0
360511,1,1,0,0,0,0,0,0,0,0,0,0
360511,2,1,0,0,0,0,0,28,0,0,28,0
360512,0,1,10,10,10,10,10,10,10,10,10,10
360512,1,1,0,0,12,0,0,22,0,0,0,6
360513,0,1,0,0,0,0,0,0,0,0,0,0
360513,1,1,0,0,0,0,0,8,8,0,0,6
360514,0,1,0,0,0,0,0,0,0,0,0,0
360514,0,2,0,0,0,0,0,0,0,0,37,23
360514,0,3,0,0,0,0,0,0,0,0,0,0
360514,0,4,0,26,0,0,0,0,0,0,0,0
360514,1,1,0,0,0,0,0,0,0,0,0,0
360515,0,1,0,0,0,0,0,0,0,0,0,0
360515,0,2,0,0,0,0,9,0,0,20,0,0
360515,0,3,0,0,20,0,16,0,0,0,36,0
360515,0,4,0,0,23,27,0,0,0,22,0,0
360515,1,1,0,0,0,0,0,0,0,0,0,0
360515,2,1,0,0,0,0,0,0,0,0,0,0
360516,1,1,11,11,11,11,11,11,11,11,11,11
360517,1,1,0,0,0,0,0,0,0,0,0,0
360518,0,1,3,3,3,3,3,3,3,3,3,3
360518,1,1,25,19,31,14,11,13,22,13,0,0
360519,0,1,0,0,0,0,0,0,0,0,0,0
360519,1,1,0,0,0,0,0,0,0,0,0,0
360519,2,1,0,0,0,0,0,0,0,19,0,0
360520,0,1,31,31,31,31,31,31,31,31,31,31
360520,1,1,0,0,0,0,0,0,0,16,0,0
360521,1,1,0,0,0,0,3,0,11,8,0,0
360521,2,1,20,20,20,20,20,20,20,20,20,20
360522,0,1,8,8,8,8,8,8,8,8,8,8
360522,1,1,0,0,0,0,0,0,0,13,0,0
360523,1,1,0,0,0,0,0,0,0,0,0,0
360523,2,1,0,0,0,0,0,0,0,0,0,0
360524,0,1,23,23,23,23,23,23,23,23,23,23
360524,1,1,0,0,15,0,26,0,0,0,0,0
360525,0,1,0,0,0,0,0,0,0,0,0,0
360525,0,2,14,0,0,0,0,0,0,0,0,0
360525,1,1,15,15,0,17,22,22,17,7,38,45
360526,1,1,0,0,0,0,0,0,0,0,0,0
360526,2,1,0,0,0,0,0,0,0,0,0,0
360527,1,1,21,21,21,21,21,21,21,21,21,21
360528,1,1,0,0,0,0,0,0,0,0,0,0
360528,2,1,0,0,0,0,0,0,0,0,0,0
360529,1,1,0,0,0,0,0,0,0,0,0,0
360529,2,1,0,0,0,0,0,0,0,0,0,0
360530,0,1,0,0,0,0,0,0,0,0,0,0
360530,1,1,25,14,26,17,22,23,11,0,10,22
360531,1,1,0,0,0,0,0,0,0,0,0,0
360531,2,1,0,0,0,0,0,0,16,28,20,31
360532,0,1,0,0,0,0,0,0,0,0,0,0
360532,1,1,0,10,0,0,0,24,0,0,0,0
360533,1,1,23,24,0,19,0,0,0,0,0,15
360534,1,1,0,0,0,0,0,0,0,0,0,0
360534,2,1,0,0,0,0,0,0,0,0,0,0
360535,1,1,36,36,36,36,36,36,36,36,36,36
360536,0,1,0,0,0,12,0,0,10,0,0,12
360536,1,1,0,0,0,0,0,0,0,0,0,0
360537,1,1,0,0,0,0,0,0,0,0,0,0
360537,2,1,0,0,0,0,0,0,0,0,0,0
360539,0,1,0,0,0,0,0,0,0,0,0,0
360539,1,1,12,3,0,0,13,0,19,21,21,0
360540,1,1,16,16,16,16,16,16,16,16,16,16
360540,2,1,0,0,7,0,0,0,0,0,0,0
360541,1,1,0,0,0,0,0,0,0,0,0,0
360542,1,1,7,0,0,0,0,0,0,0,0,0
360542,2,1,26,31,0,0,0,0,0,7,23,31
360543,0,1,0,0,0,0,0,0,0,0,0,0
360543,1,1,0,11,0,0,19,0,0,0,0,0
360544,1,1,17,14,0,0,12,29,20,17,0,0
360544,2,1,0,0,0,0,0,0,0,0,0,0
360545,1,1,0,0,0,0,0,0,0,0,0,0
360545,2,1,23,0,0,0,0,0,0,0,0,0
360546,0,1,12,30,17,17,0,16,21,17,0,0
360546,1,1,0,0,0,6,0,0,19,0,20,0
360547,1,1,0,0,0,0,0,0,0,0,0,0
360548,1,1,0,0,15,0,0,0,0,0,0,0
360548,2,1,0,0,0,0,0,0,0,0,0,0
360548,3,1,0,0,0,0,0,0,0,0,0,0
360548,4,1,0,0,0,0,0,0,0,0,0,0
360548,5,1,0,0,0,0,0,0,0,0,0,0
360548,6,1,0,0,12,13,0,0,0,0,0,0
360549,1,1,0,0,0,0,0,0,0,0,0,0
360550,1,1,0,0,0,0,0,0,0,0,0,0
360551,0,1,0,0,0,0,0,0,0,0,0,0
360551,1,1,0,12,0,0,0,0,0,0,0,0
360552,0,1,0,0,0,0,0,0,0,0,0,0
360552,1,1,13,11,22,12,16,0,14,21,40,19
360553,1,1,0,0,39,0,0,0,0,0,0,0
360553,2,1,7,7,7,7,7,7,7,7,7,7
360553,3,1,0,0,0,0,0,0,0,0,0,0
360554,0,1,28,28,28,28,28,28,28,28,28,28
360554,1,1,0,0,0,0,0,0,17,0,12,0
360555,1,1,0,0,0,0,0,0,0,0,0,0
360555,2,1,0,0,0,0,0,0,0,0,0,0
360556,1,1,0,0,0,12,0,0,0,0,0,0
360557,0,1,0,0,0,0,0,0,0,0,0,0
360557,1,1,0,0,18,0,0,0,0,0,5,0
360558,1,1,0,0,0,0,0,0,0,0,0,0
360558,2,1,0,0,0,0,0,0,0,0,0,0
360559,0,1,0,0,0,0,0,0,0,0,0,0
360559,0,2,0,0,0,0,0,0,5,15,11,0
360559,1,1,0,16,0,15,0,0,0,0,10,0
360560,1,1,9,9,9,9,9,9,9,9,9,9
360560,2,1,0,0,0,0,0,0,0,0,0,4
360560,3,1,0,0,0,0,0,0,0,0,0,30
360561,1,1,0,0,0,0,0,0,0,0,0,0
360561,2,1,0,0,0,0,0,0,0,0,0,0
360562,1,1,0,0,0,0,0,0,0,0,0,0
360563,1,1,0,0,0,0,0,0,0,0,0,0
360564,1,1,31,31,31,31,31,31,31,31,31,31
360565,1,1,0,0,0,0,0,0,0,0,0,0
360566,1,1,0,0,0,0,0,0,0,0,0,0
360566,2,1,0,0,0,0,0,0,0,0,0,0
360567,0,1,0,0,0,0,0,0,0,0,0,0
360567,1,1,0,0,0,0,0,0,0,0,0,0
360568,1,1,28,28,28,28,28,28,28,28,28,28
360569,1,1,0,0,0,0,0,0,0,0,0,0
360569,2,1,0,0,0,0,0,0,0,0,0,0
360570,1,1,0,0,47,0,13,0,0,0,0,0
360571,1,1,0,0,0,0,0,0,0,0,0,0
360571,2,1,23,15,16,0,0,0,23,0,0,0
360571,3,1,0,13,0,0,0,0,23,0,12,0
360572,1,1,0,0,0,0,0,0,0,0,0,0
360572,2,1,0,0,0,0,0,0,0,0,12,0
360573,1,1,0,0,0,0,0,0,0,0,0,0
360573,2,1,0,0,0,0,0,0,0,0,0,0
360574,1,1,0,0,0,0,0,0,0,13,0,0
360574,2,1,0,0,0,0,0,0,0,0,0,0
360575,1,1,0,0,0,0,0,0,0,0,0,0
360575,2,1,5,3,0,0,0,0,0,0,0,0
360576,1,1,20,20,20,20,20,20,20,20,20,20
360577,1,1,0,0,0,0,0,0,0,0,17,0
360578,1,1,15,15,15,15,15,15,15,15,15,15
360579,0,1,0,0,0,0,0,0,0,0,0,0
360579,0,2,0,0,0,0,0,0,0,0,0,0
360579,0,3,0,0,0,0,0,0,0,0,0,0
360579,1,1,0,0,0,0,0,0,0,0,0,0
360580,1,1,4,0,0,21,8,8,0,0,0,16
360580,2,1,0,0,0,0,0,0,0,0,0,0
360581,1,1,0,0,0,0,0,0,0,0,0,0
360581,2,1,15,0,0,0,0,0,0,0,0,28
360582,1,1,0,17,0,8,24,0,0,0,0,12
360583,1,1,0,0,0,0,0,0,0,0,0,0
360584,1,1,1,1,1,1,1,1,1,1,1,1
360585,1,1,0,0,0,0,0,0,0,0,0,0
360585,2,1,0,0,0,0,0,0,0,0,0,0
360585,3,1,0,0,0,0,0,0,0,0,0,0
360586,1,1,19,0,0,0,24,0,0,14,13,0
360587,1,1,0,0,0,0,0,0,0,0,0,0
360587,2,1,0,0,0,0,0,0,0,0,0,0
360588,1,1,0,0,0,0,0,0,0,0,0,0
360588,2,1,0,0,0,0,0,0,0,0,0,0
360590,1,1,0,0,0,0,0,0,0,0,0,0
360590,2,1,0,0,0,0,0,0,0,0,0,0
360591,1,1,9,0,19,12,0,15,16,0,0,0
360592,0,1,0,0,0,0,0,0,0,0,0,0
360592,1,1,0,0,0,0,0,0,0,0,0,0
360593,1,1,0,28,0,0,0,0,0,0,0,0
360593,2,1,0,0,0,0,8,0,0,0,0,0
360593,3,1,21,0,13,29,0,0,0,0,17,20
360593,4,1,8,0,0,0,0,0,0,0,0,0
360594,1,1,6,6,6,6,6,6,6,6,6,6
360595,1,1,0,0,0,0,0,0,15,0,0,10
360596,1,1,0,0,0,0,0,0,0,0,0,0
360596,2,1,0,0,0,0,0,0,0,0,6,0
360597,1,1,2,0,13,0,0,0,0,12,0,0
360597,2,1,0,27,12,0,0,0,0,0,0,0
360598,1,1,0,0,0,0,0,0,0,0,0,0
360599,1,1,0,0,0,0,0,0,0,0,0,0
360600,0,1,22,26,26,36,26,34,30,17,26,9
360600,1,1,17,0,0,0,19,9,20,0,20,0
360601,1,1,11,14,16,0,21,0,6,0,7,20
360602,1,1,0,9,8,0,0,0,0,0,0,0
360602,2,1,0,0,0,0,0,0,0,0,0,0
360603,0,1,0,0,0,0,0,0,0,0,27,31
360603,1,1,0,0,0,0,0,0,0,0,8,0
360604,0,1,0,0,0,0,0,0,0,0,0,0
360604,1,1,0,0,0,0,0,0,0,0,0,0
360605,1,1,0,0,0,0,0,0,0,0,0,0
360606,1,1,17,0,0,0,0,0,0,0,0,21
360607,1,1,0,0,0,0,3,0,8,0,0,12
360608,0,1,0,0,0,0,0,0,0,0,0,0
360608,1,1,0,19,0,0,27,0,0,0,0,0
360609,1,1,0,0,0,0,0,0,0,0,0,0
360609,2,1,0,0,0,0,0,0,0,0,0,0
360610,1,1,0,0,0,0,0,0,0,0,0,0
360611,1,1,0,0,0,0,0,0,0,0,0,0
360611,2,1,1,1,1,1,1,1,1,1,1,1
360612,1,1,17,17,0,4,0,30,11,30,17,0
360613,1,1,0,0,0,0,0,0,0,0,0,0
360614,1,1,9,9,9,9,9,9,9,9,9,9
360614,2,1,0,0,0,0,0,0,0,0,0,0
360615,1,1,0,0,0,0,0,24,6,0,0,10
360616,1,1,0,0,0,0,0,0,0,0,0,0
360617,1,1,0,0,0,0,0,0,0,0,0,0
360617,2,1,0,0,0,0,0,0,0,0,0,0
360617,3,1,24,0,0,0,0,0,0,0,0,0
360618,1,1,21,21,21,21,21,21,21,21,21,21
360618,2,1,0,0,0,0,0,20,19,0,0,0
360619,0,1,0,0,4,0,0,0,0,0,0,0
360619,1,1,0,0,0,0,0,0,0,0,0,0
360620,1,1,26,11,8,21,3,13,9,0,0,13
360620,2,1,0,7,5,0,0,0,0,0,0,0
360621,0,1,0,0,0,0,0,0,0,0,0,0
360621,1,1,0,0,0,9,0,14,0,0,23,11
360622,1,1,11,11,11,11,11,11,11,11,11,11
360622,2,1,0,17,6,0,17,23,10,21,0,0
360623,1,1,0,0,0,0,0,0,0,0,0,0
360624,0,1,0,0,0,0,10,0,0,0,0,0
360624,1,1,0,0,0,0,0,4,0,19,22,0
360625,1,1,0,0,0,0,0,0,0,0,0,0
360626,0,1,0,0,0,0,0,0,0,0,0,0
360626,1,1,0,0,0,6,0,0,0,0,0,0
360627,1,1,0,0,0,0,0,10,0,0,7,0
360628,0,1,10,0,17,0,16,0,19,14,18,0
360628,1,1,0,0,19,8,0,0,13,0,0,0
360629,1,1,9,14,6,7,0,19,30,5,15,12
360630,1,1,16,0,28,0,0,23,0,23,30,9
360631,1,1,13,13,13,13,13,13,13,13,13,13
360632,1,1,0,0,0,0,0,0,0,0,0,0
360632,2,1,0,0,27,0,0,0,0,0,0,13
360633,0,1,0,0,0,0,0,0,0,0,0,0
360633,1,1,0,0,0,0,0,0,0,0,0,0
360634,0,1,0,0,0,0,0,0,0,0,0,0
360634,1,1,0,0,0,0,0,0,0,0,0,0
360635,1,1,0,0,0,0,0,0,0,0,0,0
360635,2,1,0,0,0,0,0,0,0,0,0,0
360636,1,1,11,0,0,0,0,10,0,0,0,0
360636,2,1,0,12,0,0,0,0,0,0,0,0
360637,1,1,0,0,0,0,0,0,0,0,0,0
360637,2,1,0,0,0,0,0,0,0,0,0,0
360638,1,1,18,0,27,0,0,23,0,0,0,0
360638,2,1,12,22,15,0,0,11,0,0,0,18
360639,1,1,0,0,0,0,0,0,0,0,0,0
360640,1,1,0,0,0,0,0,0,0,0,0,0
360640,2,1,0,0,0,0,0,0,0,0,0,0
360641,1,1,0,0,0,0,0,0,0,0,0,0
360642,0,1,28,28,28,28,28,28,28,28,28,28
360642,1,1,0,0,0,13,0,0,0,0,0,0
360643,1,1,0,0,0,0,0,0,0,0,0,0
360643,2,1,0,0,0,0,0,0,0,0,9,0
360644,1,1,0,0,0,0,0,0,0,5,0,0
360644,2,1,0,0,0,0,0,0,0,0,0,0
360645,1,1,14,14,14,14,14,14,14,14,14,14
360646,1,1,0,0,4,10,0,5,0,0,11,0
360647,1,1,6,0,0,0,0,0,0,0,0,0
360648,0,1,0,0,0,0,0,0,0,0,0,0
360648,1,1,0,0,0,0,0,0,0,0,0,0
360649,1,1,12,12,12,12,12,12,12,12,12,12
360650,1,1,0,0,0,0,0,0,0,0,0,0
360650,2,1,0,0,0,20,0,0,0,0,0,0
360650,3,1,0,21,12,16,0,13,16,17,0,0
360651,1,1,25,25,25,25,25,25,25,25,25,25
360651,2,1,0,26,0,7,21,0,11,0,10,0
360652,0,1,26,26,26,26,26,26,26,26,26,26
360652,1,1,0,0,0,0,0,0,0,0,0,0
360653,1,1,37,15,8,5,17,17,25,3,13,15
360653,2,1,0,0,0,0,0,0,0,0,0,0
360654,0,1,0,0,0,0,0,0,0,0,0,0
360654,1,1,0,0,0,0,0,0,0,0,0,0
360655,0,1,0,0,0,0,0,0,0,0,0,0
360655,1,1,0,0,11,20,0,19,14,0,0,0
360656,1,1,3,3,3,3,3,3,3,3,3,3
360656,2,1,0,0,0,30,14,0,0,20,0,0
360657,1,1,0,11,0,8,12,0,0,0,0,0
360657,2,1,0,0,0,0,0,0,0,0,0,0
360658,1,1,0,0,0,0,0,0,0,0,0,0
360658,2,1,0,0,0,0,0,0,0,0,0,0
360658,3,1,0,0,0,0,0,0,0,0,0,0
360659,1,1,0,0,0,0,12,0,0,0,0,0
360659,2,1,0,0,0,0,0,0,0,0,0,0
360660,1,1,0,0,0,0,0,0,0,0,0,0
360660,2,1,0,0,0,0,0,0,0,0,0,0
360661,0,1,5,5,5,5,5,5,5,5,5,5
360661,1,1,20,8,17,15,20,18,20,13,18,22
360662,1,1,0,0,0,0,0,0,0,0,0,0
360663,1,1,4,0,0,0,0,0,11,0,0,0
360664,1,1,13,13,13,13,13,13,13,13,13,13
360665,1,1,28,28,28,28,28,28,28,28,28,28
360666,0,1,30,30,30,30,30,30,30,30,30,30
360666,1,1,0,0,0,0,0,0,0,0,29,0
360667,1,1,0,0,0,0,14,0,0,0,0,0
360667,2,1,0,0,0,0,0,0,0,0,0,0
360668,1,1,5,12,3,18,10,0,7,13,13,18
360669,1,1,0,0,0,0,0,0,0,0,0,0
360670,1,1,0,0,0,0,0,0,0,0,0,0
360670,2,1,0,0,0,0,0,0,0,0,0,0
360671,0,1,0,0,0,0,0,0,10,0,0,0
360671,1,1,0,0,0,0,0,0,0,0,0,0
360672,1,1,0,0,0,0,0,0,0,0,0,0
360672,2,1,0,0,0,0,0,0,0,0,0,0
360673,1,1,0,0,0,0,0,0,0,8,0,0
360673,2,1,0,0,0,0,0,0,8,0,0,0
360674,1,1,14,14,14,14,14,14,14,14,14,14
360675,1,1,0,0,0,0,0,0,0,0,0,0
360675,2,1,0,28,0,0,0,0,0,0,0,0
360676,0,1,24,24,24,24,24,24,24,24,24,24
360676,1,1,0,0,0,0,0,28,0,25,0,26
360677,0,1,0,0,0,0,0,0,0,0,0,0
360677,1,1,0,0,0,16,0,0,0,0,0,0
360678,1,1,0,0,0,0,0,0,0,0,0,0
360678,2,1,0,0,22,24,0,0,0,0,22,0
360679,0,1,0,0,0,0,0,0,0,0,0,0
360679,1,1,0,0,0,0,0,0,0,0,0,0
360679,2,1,0,0,0,0,0,0,0,0,0,0
360680,1,1,16,16,16,16,16,16,16,16,16,16
360681,1,1,1,1,1,1,1,1,1,1,1,1
360682,1,1,20,20,20,20,20,20,20,20,20,20
360683,0,1,33,33,33,33,33,33,33,33,33,33
360683,1,1,0,18,0,0,0,16,0,0,0,0
360684,1,1,0,0,0,0,0,0,0,0,0,0
360685,1,1,0,0,0,0,0,0,0,0,0,0
360685,2,1,16,16,16,16,16,16,16,16,16,16
360685,3,1,0,17,0,0,0,29,15,0,24,13
360686,1,1,19,19,19,19,19,19,19,19,19,19
360687,1,1,3,3,3,3,3,3,3,3,3,3
360688,1,1,22,22,22,22,22,22,22,22,22,22
360689,0,1,0,0,0,0,0,0,0,0,0,0
360689,1,1,15,14,23,22,16,12,15,12,12,10
360690,1,1,21,0,0,0,0,0,0,0,0,0
360690,2,1,0,0,0,0,34,0,0,0,15,0
360691,1,1,0,0,0,0,0,0,0,6,0,0
360691,2,1,0,0,0,0,0,0,0,0,0,0
360692,1,1,0,20,13,0,0,0,29,0,0,0
360692,2,1,0,0,0,0,0,0,0,0,0,0
360693,1,1,0,0,0,0,0,0,0,0,0,0
360694,0,1,0,0,0,0,0,0,0,0,0,0
360694,1,1,0,0,0,0,0,0,0,0,0,0
360695,1,1,17,20,3,13,24,5,9,20,0,5
360696,1,1,0,0,0,0,0,0,0,0,0,0
360696,2,1,0,0,0,0,0,0,0,0,0,0
360697,0,1,0,0,0,0,0,0,0,0,0,0
360697,1,1,0,0,0,0,0,0,0,0,0,0
360698,1,1,21,21,21,21,21,21,21,21,21,21
360699,1,1,0,0,0,0,0,0,0,0,0,0
360700,1,1,0,0,0,0,0,0,0,0,0,0
360700,2,1,0,0,0,0,0,0,0,14,0,0
360701,1,1,0,0,11,0,0,0,0,0,0,0
360702,0,1,10,10,10,10,10,10,10,10,10,10
360702,1,1,4,27,0,14,18,0,5,8,13,0
360703,1,1,0,0,0,0,0,0,0,0,0,0
360704,0,1,24,24,24,24,24,24,24,24,24,24
360704,1,1,0,0,0,0,0,15,0,17,0,0
360705,0,1,0,0,0,0,0,0,0,0,0,0
360705,1,1,0,0,0,0,0,0,0,0,0,17
360706,1,1,19,19,19,19,19,19,19,19,19,19
360707,0,1,0,0,0,0,0,0,0,0,0,0
360707,1,1,8,0,0,0,0,0,8,19,0,0
360708,1,1,0,0,0,0,0,0,0,0,0,0
360708,2,1,0,0,0,0,0,0,0,0,0,0
360709,0,1,22,20,0,0,0,0,0,0,17,0
360709,1,1,0,0,0,0,0,0,13,0,0,11
360710,1,1,0,0,0,0,0,0,0,0,0,0
360711,0,1,23,23,23,23,23,23,23,23,23,23
360711,1,1,0,29,0,0,0,0,0,0,54,0
360711,2,1,0,0,0,23,0,24,0,0,0,16
360712,0,1,0,11,34,0,21,0,11,15,9,21
360712,1,1,0,0,0,0,0,0,0,0,0,0
360713,1,1,0,0,0,0,0,0,0,0,0,0
360714,1,1,0,0,0,0,0,0,0,0,0,0
360714,2,1,0,0,0,0,0,0,0,0,0,0
360715,1,1,10,18,31,12,0,0,0,22,18,17
360716,0,1,0,0,0,0,0,0,0,0,0,0
360716,1,1,0,0,0,0,15,0,0,17,0,0
360717,1,1,0,0,0,0,0,0,0,0,0,0
360718,1,1,0,0,0,0,0,0,0,0,0,0
360719,1,1,0,0,0,0,0,0,0,0,0,0
360720,1,1,15,15,15,15,15,15,15,15,15,15
360720,2,1,0,0,0,0,0,0,0,0,0,0
360720,3,1,0,16,0,0,0,0,4,0,0,0
360721,0,1,1,1,1,1,1,1,1,1,1,1
360721,1,1,0,0,0,0,0,0,0,0,0,0
